# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	703828	704742	-							AQ619_RS03365	915		old_locus_tag=AQ619_03365
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	703828	704742	-	WP_062144248.1	WP_062144248.1		methyltransferase domain-containing protein			AQ619_RS03365	915	304	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	704741	705523	+							AQ619_RS03370	783		old_locus_tag=AQ619_03370
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	704741	705523	+	WP_062144250.1	WP_062144250.1		ComF family protein			AQ619_RS03370	783	260	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	705552	705806	+					grxC		AQ619_RS03375	255		old_locus_tag=AQ619_03375
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	705552	705806	+	WP_062144253.1	WP_062144253.1		glutaredoxin 3	grxC		AQ619_RS03375	255	84	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	705803	706636	+							AQ619_RS03380	834		old_locus_tag=AQ619_03380
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	705803	706636	+	WP_062144256.1	WP_062144256.1		carbon-nitrogen hydrolase family protein			AQ619_RS03380	834	277	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	706656	707090	+							AQ619_RS03385	435		old_locus_tag=AQ619_03385
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	706656	707090	+	WP_062144259.1	WP_062144259.1		DUF1178 family protein			AQ619_RS03385	435	144	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	707162	708046	-							AQ619_RS03390	885		old_locus_tag=AQ619_03390
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	707162	708046	-	WP_062144262.1	WP_062144262.1		MBL fold metallo-hydrolase			AQ619_RS03390	885	294	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	708221	708997	+							AQ619_RS03395	777		old_locus_tag=AQ619_03395
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	708221	708997	+	WP_062144265.1	WP_062144265.1		sulfite exporter TauE/SafE family protein			AQ619_RS03395	777	258	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	709059	709361	-							AQ619_RS03400	303		old_locus_tag=AQ619_03400
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	709059	709361	-	WP_062144268.1	WP_062144268.1		glycine zipper 2TM domain-containing protein			AQ619_RS03400	303	100	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	709498	710532	-							AQ619_RS03405	1035		old_locus_tag=AQ619_03405
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	709498	710532	-	WP_062144271.1	WP_062144271.1		glycine zipper 2TM domain-containing protein			AQ619_RS03405	1035	344	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	710649	711416	-					ubiG		AQ619_RS03410	768		old_locus_tag=AQ619_03410
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	710649	711416	-	WP_062144273.1	WP_062144273.1		bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG	ubiG		AQ619_RS03410	768	255	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	711587	712834	+							AQ619_RS03415	1248		old_locus_tag=AQ619_03415
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	711587	712834	+	WP_062144276.1	WP_062144276.1		aspartate kinase			AQ619_RS03415	1248	415	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	712985	713449	+							AQ619_RS03420	465		old_locus_tag=AQ619_03420
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	712985	713449	+	WP_062144279.1	WP_062144279.1		hypothetical protein			AQ619_RS03420	465	154	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	713453	714373	-							AQ619_RS03425	921		old_locus_tag=AQ619_03425
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	713453	714373	-	WP_084745738.1	WP_084745738.1		polyhydroxybutyrate depolymerase			AQ619_RS03425	921	306	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	714501	715448	+							AQ619_RS03430	948		old_locus_tag=AQ619_03430
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	714501	715448	+	WP_062144282.1	WP_062144282.1		DMT family transporter			AQ619_RS03430	948	315	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	715567	716043	+							AQ619_RS03435	477		old_locus_tag=AQ619_03435
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	715567	716043	+	WP_062144284.1	WP_062144284.1		hypothetical protein			AQ619_RS03435	477	158	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	716279	718543	+					ptsP		AQ619_RS03440	2265		old_locus_tag=AQ619_03440
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	716279	718543	+	WP_062144287.1	WP_062144287.1		phosphoenolpyruvate--protein phosphotransferase	ptsP		AQ619_RS03440	2265	754	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	718700	719722	+							AQ619_RS03445	1023		old_locus_tag=AQ619_03445
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	718700	719722	+	WP_062144290.1	WP_062144290.1		helix-turn-helix domain-containing protein			AQ619_RS03445	1023	340	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	719784	720923	+					ispG		AQ619_RS03450	1140		old_locus_tag=AQ619_03450
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	719784	720923	+	WP_062144293.1	WP_062144293.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		AQ619_RS03450	1140	379	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	720934	722316	-							AQ619_RS03455	1383		old_locus_tag=AQ619_03455
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	720934	722316	-	WP_062144296.1	WP_062144296.1		PLP-dependent aminotransferase family protein			AQ619_RS03455	1383	460	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	722411	723016	+							AQ619_RS03460	606		old_locus_tag=AQ619_03460
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	722411	723016	+	WP_062144299.1	WP_062144299.1		LysE family translocator			AQ619_RS03460	606	201	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	723048	723539	+							AQ619_RS03465	492		old_locus_tag=AQ619_03465
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	723048	723539	+	WP_062144302.1	WP_062144302.1		hypothetical protein			AQ619_RS03465	492	163	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	723567	725783	-							AQ619_RS03470	2217		old_locus_tag=AQ619_03470
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	723567	725783	-	WP_062151240.1	WP_062151240.1		EAL domain-containing protein			AQ619_RS03470	2217	738	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	725985	726407	+							AQ619_RS03475	423		old_locus_tag=AQ619_03475
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	725985	726407	+	WP_062144305.1	WP_062144305.1		DUF2141 domain-containing protein			AQ619_RS03475	423	140	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	726489	727559	+					prfA		AQ619_RS03480	1071		old_locus_tag=AQ619_03480
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	726489	727559	+	WP_062144307.1	WP_062144307.1		peptide chain release factor 1	prfA		AQ619_RS03480	1071	356	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	727559	728320	+							AQ619_RS03485	762		old_locus_tag=AQ619_03485
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	727559	728320	+	WP_062144310.1	WP_062144310.1		rRNA pseudouridine synthase			AQ619_RS03485	762	253	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	728572	729237	+							AQ619_RS03490	666		old_locus_tag=AQ619_03490
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	728572	729237	+	WP_062144312.1	WP_062144312.1		M23 family metallopeptidase			AQ619_RS03490	666	221	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	729427	729885	+							AQ619_RS03495	459		old_locus_tag=AQ619_03495
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	729427	729885	+	WP_062144315.1	WP_062144315.1		response regulator			AQ619_RS03495	459	152	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	729882	730406	-							AQ619_RS03500	525		old_locus_tag=AQ619_03500
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	729882	730406	-	WP_062144318.1	WP_062144318.1		GNAT family N-acetyltransferase			AQ619_RS03500	525	174	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	730548	731309	+							AQ619_RS03505	762		old_locus_tag=AQ619_03505
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	730548	731309	+	WP_166504314.1	WP_166504314.1		MOSC domain-containing protein			AQ619_RS03505	762	253	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	731357	732226	+					prmC		AQ619_RS03510	870		old_locus_tag=AQ619_03510
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	731357	732226	+	WP_062144321.1	WP_062144321.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		AQ619_RS03510	870	289	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	732471	733661	+							AQ619_RS03515	1191		old_locus_tag=AQ619_03515
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	732471	733661	+	WP_062144324.1	WP_062144324.1		DUF4167 domain-containing protein			AQ619_RS03515	1191	396	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	733861	734586	+							AQ619_RS03520	726		old_locus_tag=AQ619_03520
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	733861	734586	+	WP_062151244.1	WP_062151244.1		M48 family metallopeptidase			AQ619_RS03520	726	241	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	734684	737272	+					clpB		AQ619_RS03525	2589		old_locus_tag=AQ619_03525
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	734684	737272	+	WP_062144327.1	WP_062144327.1		ATP-dependent chaperone ClpB	clpB		AQ619_RS03525	2589	862	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	737462	739348	+							AQ619_RS03530	1887		old_locus_tag=AQ619_03530
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	737462	739348	+	WP_062144330.1	WP_062144330.1		methyl-accepting chemotaxis protein			AQ619_RS03530	1887	628	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	739461	740768	+							AQ619_RS03535	1308		old_locus_tag=AQ619_03535
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	739461	740768	+	WP_236849527.1	WP_236849527.1		carbohydrate porin			AQ619_RS03535	1308	435	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	740659	741333	-							AQ619_RS03540	675		old_locus_tag=AQ619_03540
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	740659	741333	-	WP_062144334.1	WP_062144334.1		GntR family transcriptional regulator			AQ619_RS03540	675	224	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	741477	742472	+					ribD		AQ619_RS03545	996		old_locus_tag=AQ619_03545
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	741477	742472	+	WP_062144338.1	WP_062144338.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD		AQ619_RS03545	996	331	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	742483	743109	+							AQ619_RS03550	627		old_locus_tag=AQ619_03550
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	742483	743109	+	WP_062144343.1	WP_062144343.1		riboflavin synthase			AQ619_RS03550	627	208	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	743076	744275	+							AQ619_RS03555	1200		old_locus_tag=AQ619_03555
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	743076	744275	+	WP_062144346.1	WP_062144346.1		bifunctional 3,4-dihydroxy-2-butanone-4-phosphate synthase/GTP cyclohydrolase II			AQ619_RS03555	1200	399	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	744293	744760	+					ribH		AQ619_RS03560	468		old_locus_tag=AQ619_03560
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	744293	744760	+	WP_062144349.1	WP_062144349.1		6,7-dimethyl-8-ribityllumazine synthase	ribH		AQ619_RS03560	468	155	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	744877	745671	+							AQ619_RS03565	795		old_locus_tag=AQ619_03565
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	744877	745671	+	WP_207205013.1	WP_207205013.1		hypothetical protein			AQ619_RS03565	795	264	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	745733	747139	+							AQ619_RS03570	1407		old_locus_tag=AQ619_03570
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	745733	747139	+	WP_062144353.1	WP_062144353.1		M20/M25/M40 family metallo-hydrolase			AQ619_RS03570	1407	468	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	747141	747410	-							AQ619_RS03575	270		old_locus_tag=AQ619_03575
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	747141	747410	-	WP_062144356.1	WP_062144356.1		N-acetyltransferase			AQ619_RS03575	270	89	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	747422	748612	-							AQ619_RS03580	1191		old_locus_tag=AQ619_03580
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	747422	748612	-	WP_062144360.1	WP_062144360.1		acetyl-CoA C-acyltransferase			AQ619_RS03580	1191	396	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	748836	749333	+							AQ619_RS03585	498		old_locus_tag=AQ619_03585
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	748836	749333	+	WP_062144363.1	WP_062144363.1		helix-turn-helix transcriptional regulator			AQ619_RS03585	498	165	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	749437	751473	+							AQ619_RS03590	2037		old_locus_tag=AQ619_03590
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	749437	751473	+	WP_084745742.1	WP_084745742.1		EAL domain-containing protein			AQ619_RS03590	2037	678	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	751489	752997	-							AQ619_RS03595	1509		old_locus_tag=AQ619_03595
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	751489	752997	-	WP_236849528.1	WP_236849528.1		tryptophan 7-halogenase			AQ619_RS03595	1509	502	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	753133	756021	-							AQ619_RS03600	2889		old_locus_tag=AQ619_03600
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	753133	756021	-	WP_062144366.1	WP_062144366.1		TonB-dependent receptor			AQ619_RS03600	2889	962	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	756430	757620	+							AQ619_RS03605	1191		old_locus_tag=AQ619_03605
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	756430	757620	+	WP_062151248.1	WP_062151248.1		ROK family transcriptional regulator			AQ619_RS03605	1191	396	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	757621	761061	-							AQ619_RS03610	3441		old_locus_tag=AQ619_03610
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	757621	761061	-	WP_084745744.1	WP_084745744.1		glycosyl hydrolase			AQ619_RS03610	3441	1146	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	761120	762142	-							AQ619_RS03615	1023		old_locus_tag=AQ619_03615
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	761120	762142	-	WP_084745746.1	WP_084745746.1		ROK family protein			AQ619_RS03615	1023	340	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	762811	763632	+							AQ619_RS03625	822		old_locus_tag=AQ619_03620
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	762811	763632	+	WP_062144374.1	WP_062144374.1		flagellin			AQ619_RS03625	822	273	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	763687	764580	-							AQ619_RS03630	894		old_locus_tag=AQ619_03625
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	763687	764580	-	WP_062144376.1	WP_062144376.1		rhamnogalacturonan acetylesterase			AQ619_RS03630	894	297	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	764655	766277	-							AQ619_RS03635	1623		old_locus_tag=AQ619_03630
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	764655	766277	-	WP_062144379.1	WP_062144379.1		family 43 glycosylhydrolase			AQ619_RS03635	1623	540	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	766508	767944	-							AQ619_RS03640	1437		old_locus_tag=AQ619_03635
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	766508	767944	-	WP_062144383.1	WP_062144383.1		sugar porter family MFS transporter			AQ619_RS03640	1437	478	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	768287	770476	+							AQ619_RS03645	2190		old_locus_tag=AQ619_03640
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	768287	770476	+	WP_236849529.1	WP_236849529.1		TonB-dependent receptor			AQ619_RS03645	2190	729	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	770568	771536	+					corA		AQ619_RS03650	969		old_locus_tag=AQ619_03645
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	770568	771536	+	WP_062144391.1	WP_062144391.1		magnesium/cobalt transporter CorA	corA		AQ619_RS03650	969	322	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	771559	772434	-					yghU		AQ619_RS03655	876		old_locus_tag=AQ619_03650
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	771559	772434	-	WP_062144394.1	WP_062144394.1		glutathione-dependent disulfide-bond oxidoreductase	yghU		AQ619_RS03655	876	291	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	772549	773121	-							AQ619_RS03660	573		old_locus_tag=AQ619_03655
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	772549	773121	-	WP_166504135.1	WP_166504135.1		hypothetical protein			AQ619_RS03660	573	190	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	773307	773714	+							AQ619_RS03665	408		old_locus_tag=AQ619_03660
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	773307	773714	+	WP_062144401.1	WP_062144401.1		DUF1330 domain-containing protein			AQ619_RS03665	408	135	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	773746	774390	+							AQ619_RS03670	645		old_locus_tag=AQ619_03665
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	773746	774390	+	WP_062144404.1	WP_062144404.1		hypothetical protein			AQ619_RS03670	645	214	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	774436	776250	-					xylD		AQ619_RS03675	1815		old_locus_tag=AQ619_03670
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	774436	776250	-	WP_062144407.1	WP_062144407.1		xylonate dehydratase XylD	xylD		AQ619_RS03675	1815	604	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	776204	777079	-							AQ619_RS03680	876		old_locus_tag=AQ619_03675
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	776204	777079	-	WP_062144410.1	WP_062144410.1		SMP-30/gluconolactonase/LRE family protein			AQ619_RS03680	876	291	
gene	pseudogene	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	777078	777200	+							AQ619_RS19305	123		partial;pseudo
CDS	without_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	777078	777200	+				hypothetical protein			AQ619_RS19305	123		partial;pseudo
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	777242	777991	-					xylB		AQ619_RS03685	750		old_locus_tag=AQ619_03680
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	777242	777991	-	WP_062144413.1	WP_062144413.1		D-xylose 1-dehydrogenase	xylB		AQ619_RS03685	750	249	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	777997	779433	-							AQ619_RS03690	1437		old_locus_tag=AQ619_03685
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	777997	779433	-	WP_062144415.1	WP_062144415.1		aldehyde dehydrogenase family protein			AQ619_RS03690	1437	478	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	779455	780609	-							AQ619_RS03695	1155		old_locus_tag=AQ619_03690
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	779455	780609	-	WP_062144418.1	WP_062144418.1		fumarylacetoacetate hydrolase family protein			AQ619_RS03695	1155	384	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	780747	781802	-							AQ619_RS03700	1056		old_locus_tag=AQ619_03695
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	780747	781802	-	WP_062144420.1	WP_062144420.1		LacI family DNA-binding transcriptional regulator			AQ619_RS03700	1056	351	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	781913	782443	+							AQ619_RS03705	531		old_locus_tag=AQ619_03700
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	781913	782443	+	WP_062144423.1	WP_062144423.1		NTP transferase domain-containing protein			AQ619_RS03705	531	176	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	782453	783820	-							AQ619_RS03710	1368		old_locus_tag=AQ619_03705
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	782453	783820	-	WP_062144426.1	WP_062144426.1		sulfite reductase subunit alpha			AQ619_RS03710	1368	455	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	783817	784809	-							AQ619_RS03715	993		old_locus_tag=AQ619_03710
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	783817	784809	-	WP_062144429.1	WP_062144429.1		FAD:protein FMN transferase			AQ619_RS03715	993	330	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	784870	785745	-							AQ619_RS03720	876		old_locus_tag=AQ619_03715
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	784870	785745	-	WP_062144432.1	WP_062144432.1		DUF4198 domain-containing protein			AQ619_RS03720	876	291	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	785758	786279	-							AQ619_RS03725	522		old_locus_tag=AQ619_03720
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	785758	786279	-	WP_062144436.1	WP_062144436.1		DUF2271 domain-containing protein			AQ619_RS03725	522	173	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	786289	786918	-							AQ619_RS03730	630		old_locus_tag=AQ619_03725
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	786289	786918	-	WP_062144439.1	WP_062144439.1		PepSY-associated TM helix domain-containing protein			AQ619_RS03730	630	209	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	787080	787460	-							AQ619_RS03735	381		old_locus_tag=AQ619_03730
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	787080	787460	-	WP_062144441.1	WP_062144441.1		PAS domain-containing protein			AQ619_RS03735	381	126	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	787784	789286	+							AQ619_RS03740	1503		old_locus_tag=AQ619_03735
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	787784	789286	+	WP_062144443.1	WP_062144443.1		methyl-accepting chemotaxis protein			AQ619_RS03740	1503	500	
gene	protein_coding	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	789427	789693	+							AQ619_RS03745	267		old_locus_tag=AQ619_03740
CDS	with_protein	GCF_001414055.1	Primary Assembly	chromosome		NZ_CP013002.1	789427	789693	+	WP_062144446.1	WP_062144446.1		hypothetical protein			AQ619_RS03745	267	88	
