start,end,score,strand
1442436,1442476,59,+
1444207,1444226,66,-
1448097,1448115,51,+
1448566,1448605,54,+
1448707,1448729,61,+
1450354,1450378,48,+
1451854,1451885,50,+
1453179,1453204,68,+
1456176,1456203,55,+
1457266,1457293,66,+
1458218,1458253,58,-
1460078,1460102,59,+
1462052,1462069,50,-
1462909,1462933,71,+
1464094,1464131,57,+
1464460,1464508,49,+
1465488,1465517,65,+
1465770,1465805,61,-
1466712,1466735,60,-
1466746,1466762,52,-
1467604,1467640,76,+
1470123,1470160,58,+
1470216,1470244,68,+
1470391,1470429,57,+
1471122,1471140,49,+
1474524,1474547,78,-
1474915,1474939,48,+
1475577,1475622,92,+
1478362,1478389,55,-
1478646,1478676,51,+
1480081,1480103,48,-
1480668,1480687,47,-
1482070,1482110,54,+
1482441,1482480,53,+
1484465,1484498,80,+
1485506,1485524,49,-
1486521,1486547,66,-
1487078,1487102,48,+
1487824,1487850,71,+
1487984,1488014,62,-
1488135,1488166,51,+
1491008,1491031,71,+
1492819,1492838,49,+
1493375,1493393,67,+
1494549,1494570,72,-
1496159,1496190,48,+
1496214,1496242,54,-
1496765,1496788,48,+
1496966,1496992,56,+
1498073,1498094,51,+
1498322,1498359,53,+
1500949,1500979,49,-
1501175,1501198,71,+
1501216,1501254,58,-
1501491,1501518,55,+
1502059,1502092,68,+
1502451,1502490,51,+
1502518,1502553,55,-
1503083,1503120,56,-
1503157,1503176,47,-
1508035,1508056,49,+
1511906,1511931,66,+
1512572,1512619,47,+
1513208,1513250,54,+
1513402,1513435,65,+
1513837,1513854,50,+
1514015,1514042,67,+
1514429,1514448,49,+
1515317,1515345,86,+
1516202,1516242,68,+
1516293,1516322,70,+
1517832,1517861,65,+
1519290,1519314,59,+
1522233,1522264,66,+
1522786,1522816,51,+
1523577,1523593,70,+
1527356,1527391,54,+
1527975,1527992,50,+
1528884,1528901,69,+
1529434,1529467,92,+
1529578,1529605,70,+
1529936,1529967,59,+
1530407,1530435,54,+
1530738,1530759,63,+
1532143,1532163,64,-
1533328,1533358,65,+
1535096,1535126,51,+
1538205,1538221,52,-
1538456,1538490,58,+
1540244,1540264,49,+
1540511,1540535,61,+
1540567,1540606,54,-
1540668,1540695,55,-
1541239,1541256,50,+
1541992,1542018,69,+
1544652,1544679,60,-
1545381,1545410,52,+
1545485,1545504,47,+
1545597,1545620,60,-
1545853,1545873,64,-
1547152,1547177,66,+
1549451,1549486,56,-
1549576,1549604,71,+
1549685,1549725,95,+
1550447,1550467,64,+
1551350,1551377,55,+
1552093,1552116,60,+
1552365,1552394,69,+
1556095,1556127,59,+
1558186,1558207,48,+
1558775,1558816,58,+
1559502,1559528,73,-
1563491,1563511,48,+
1564120,1564157,96,+
1566923,1566943,64,+
1567841,1567865,48,-
1568534,1568560,56,-
1569598,1569618,49,-
1569931,1569963,49,-
1574626,1574643,52,+
1574973,1574993,48,+
1575105,1575143,53,+
1576865,1576913,49,+
1577236,1577257,48,+
1577488,1577522,51,+
1577933,1577970,57,+
1578036,1578061,57,-
1578472,1578491,49,+
1580116,1580144,55,+
1581214,1581243,98,-
1581590,1581622,65,-
1581646,1581689,52,-
1581811,1581829,50,+
1583535,1583555,48,-
1585952,1585980,71,+
1586152,1586191,69,+
1586236,1586265,52,+
1586800,1586820,47,-
1586895,1586925,77,+
1587228,1587253,60,-
1587461,1587494,58,+
1587666,1587689,48,-
1588186,1588219,48,+
1589179,1589204,57,+
1589463,1589483,52,+
1589794,1589816,51,+
1593171,1593201,51,-
1593645,1593669,59,+
1595891,1595917,56,+
1599040,1599059,49,+
1599485,1599511,69,+
1599946,1599969,69,+
1603495,1603521,67,+
1603815,1603843,61,-
1604020,1604040,48,+
1604077,1604111,65,-
1604120,1604136,52,-
1604603,1604639,48,+
1604938,1604958,51,+
1606484,1606521,56,+
1607949,1607986,55,+
1608857,1608887,62,-
1609279,1609307,65,+
1610727,1610764,47,-
1611574,1611601,55,-
1612376,1612396,51,-
1612553,1612579,56,-
1612621,1612653,62,+
1612844,1612866,51,+
1612920,1612951,51,+
1612999,1613024,67,-
1613280,1613313,59,+
1613580,1613600,64,+
1614542,1614565,69,+
1615330,1615349,66,+
1615357,1615398,57,+
1616143,1616175,62,+
1616347,1616370,60,+
1617197,1617231,62,+
1618213,1618239,69,+
1618743,1618764,48,-
1619547,1619566,47,-
1619829,1619853,59,+
1621108,1621139,50,-
1623110,1623141,51,+
1624977,1624995,67,+
1626246,1626268,49,+
1627526,1627547,52,+
1629444,1629461,69,+
1632600,1632619,49,+
1636488,1636505,50,-
1636958,1636999,50,+
1638962,1638980,49,-
1640326,1640365,59,-
1641534,1641560,56,-
1641808,1641832,59,+
1644865,1644895,66,+
1645134,1645160,56,+
1645244,1645261,50,-
1648295,1648331,54,+
1649533,1649558,57,-
1652023,1652052,58,-
1655513,1655536,49,+
1656355,1656377,90,-
1656692,1656729,53,-
1659306,1659347,53,+
1659363,1659393,63,+
1662768,1662788,48,+
1663523,1663553,64,+
1664514,1664546,49,+
1665175,1665215,55,+
1666635,1666658,60,+
1669986,1670003,50,+
1672854,1672882,54,+
1673181,1673217,58,+
1673406,1673434,54,+
1676725,1676754,54,-
1678726,1678758,54,-
1680373,1680397,61,+
1681157,1681180,48,+
1685814,1685839,47,+
1685881,1685904,48,+
1687801,1687824,48,-
1687879,1687913,59,-
1690269,1690299,62,+
1690532,1690548,52,+
1692209,1692227,49,-
1694123,1694147,59,+
1699352,1699379,69,+
1700625,1700658,51,+
1705796,1705817,72,-
1706254,1706274,47,-
1706731,1706759,71,+
1707636,1707671,55,-
1709682,1709714,54,+
1710581,1710611,51,+
1712426,1712472,47,-
1714659,1714700,70,-
1714930,1714953,50,-
1715101,1715133,65,-
1715271,1715290,84,-
1716136,1716153,52,-
1716878,1716909,66,+
1717446,1717477,54,+
1717577,1717610,48,+
1717977,1718002,57,+
1718026,1718057,60,+
1720442,1720466,48,+
1720599,1720619,49,+
1722807,1722830,49,+
1723084,1723114,51,+
1723538,1723578,55,+
1724075,1724113,56,+
1724942,1724960,50,+
1728355,1728384,68,+
1730102,1730120,67,+
1733912,1733939,68,+
1734171,1734192,63,-
1735886,1735906,64,+
1737685,1737716,50,-
1739284,1739309,61,-
1739489,1739522,65,-
1741915,1741950,99,+
1741998,1742019,48,-
1742041,1742060,66,+
1742125,1742155,68,-
1742287,1742312,57,+
1743066,1743096,62,-
1748167,1748193,66,-
1750257,1750287,66,+
1753123,1753149,56,+
1753523,1753542,47,+
1753647,1753667,47,-
1753823,1753855,62,-
1754692,1754717,47,+
1754997,1755026,52,+
1757809,1757845,55,+
1758599,1758621,63,+
1759714,1759733,52,+
1760332,1760348,70,+
1761033,1761054,48,+
1761696,1761719,48,-
1762901,1762938,57,+
1764452,1764484,63,-
1766855,1766898,55,-
1767003,1767036,62,+
1767186,1767206,64,+
1767408,1767426,51,+
1768571,1768618,48,+
1768639,1768667,52,+
1769583,1769602,47,+
1770241,1770261,64,+
1773475,1773507,47,+
1773563,1773585,62,+
1773709,1773739,49,+
1773953,1773990,71,+
1774286,1774306,47,+
1774594,1774626,48,+
1776256,1776286,85,+
1776655,1776678,48,+
1777850,1777893,49,+
1779443,1779480,71,+
1783112,1783131,47,+
1784972,1785004,65,+
1786341,1786367,56,+
1790414,1790443,69,+
1790702,1790729,55,+
1791512,1791535,71,+
1791775,1791804,66,+
1792477,1792496,49,+
1792500,1792535,58,+
1792557,1792577,49,+
1793062,1793098,59,+
1795637,1795657,51,-
1797728,1797757,62,+
1801236,1801264,71,-
1801817,1801846,52,+
1803348,1803367,47,+
1804756,1804798,53,+
1804781,1804812,60,-
1808975,1809001,56,-
1811070,1811088,49,-
1812178,1812199,48,+
1813411,1813430,47,-
1813520,1813548,54,+
1813565,1813585,49,+
1816355,1816379,48,-
1817969,1818000,51,-
1818202,1818239,73,+
1819242,1819264,48,+
1820391,1820427,62,+
1823413,1823432,47,-
1825188,1825220,50,+
1825487,1825518,68,+
1825632,1825653,63,+
1825705,1825724,49,+
1827052,1827075,48,+
1827214,1827253,57,+
1828851,1828880,61,+
1829058,1829077,47,+
1829505,1829537,63,+
1829985,1830020,59,+
1830174,1830191,69,+
1830885,1830904,66,+
1831982,1832024,57,+
1832971,1832991,48,+
1834090,1834131,57,+
1835816,1835859,93,-
1836519,1836552,48,+
1839225,1839242,52,+
1839274,1839305,80,+
1840020,1840057,61,-
1840732,1840756,67,+
1843776,1843798,48,+
1847573,1847609,57,+
1848215,1848233,51,+
1848360,1848393,75,-
1848885,1848915,51,-
1851727,1851754,55,-
1852376,1852405,61,+
1854120,1854146,66,+
1854172,1854198,56,-
1856461,1856489,58,-
1859793,1859815,72,-
1862361,1862398,57,+
1866414,1866443,63,+
1869665,1869711,52,-
1870240,1870276,59,-
1870568,1870604,55,-
1870624,1870659,59,+
1870701,1870728,65,+
1872595,1872611,52,-
1873690,1873722,68,+
1875119,1875149,65,-
1878804,1878833,52,+
1881069,1881100,48,+
1887302,1887322,47,-
1888036,1888065,69,+
1891591,1891611,47,+
1894154,1894199,47,-
1894564,1894603,54,+
1896862,1896878,52,-
1898757,1898782,57,-
1900459,1900485,56,+
1901802,1901833,65,+
1902729,1902749,47,+
1903552,1903577,56,+
1903963,1903989,56,+
1904158,1904185,71,+
1905803,1905844,52,+
1906738,1906762,59,+
1908207,1908225,49,+
1909921,1909953,63,+
1910757,1910776,66,+
1911436,1911451,72,+
1912906,1912945,59,-
1914898,1914914,52,+
1915136,1915170,60,+
1915773,1915793,64,+
1919074,1919094,47,+
1919661,1919699,55,+
1919819,1919841,61,+
1921649,1921683,60,+
1922818,1922866,48,+
1924423,1924446,49,-
1927071,1927090,49,-
1929512,1929542,67,+
1929553,1929587,47,-
1933569,1933598,52,+
1936340,1936366,56,-
1941467,1941485,51,-
1942009,1942027,50,-
1942456,1942474,67,-
1945597,1945622,57,+
1945768,1945813,53,+
1946045,1946077,49,-
1947670,1947685,72,-
1947827,1947857,77,-
1947988,1948030,50,+
1948775,1948796,48,-
1949070,1949095,57,-
1950723,1950752,55,-
1951040,1951076,59,-
1955143,1955189,48,+
1956649,1956674,47,+
1957223,1957255,63,+
1958036,1958060,76,+
1958545,1958565,49,+
1960513,1960540,57,+
1961404,1961428,59,-
1961487,1961534,47,+
1962742,1962772,62,-
1962920,1962956,58,+
1963858,1963893,58,+
1967947,1967970,59,+
1970139,1970158,51,+
1970807,1970835,54,-
1970884,1970910,56,-
1971207,1971228,52,+
1972559,1972583,59,-
1973162,1973180,51,-
1975623,1975664,51,+
1975740,1975785,53,-
1976003,1976043,52,+
1976712,1976740,61,-
1977277,1977295,51,-
1977709,1977735,56,-
1978861,1978879,49,+
1980643,1980684,83,+
1981839,1981859,48,-
1982657,1982685,54,-
1985319,1985351,49,+
1985822,1985842,48,-
1985865,1985883,49,+
1987266,1987307,50,-
1989150,1989182,68,+
1990842,1990876,60,-
1991161,1991191,59,+
1991239,1991261,48,+
1993346,1993365,49,-
1993660,1993694,47,+
1995593,1995620,55,-
1996885,1996906,49,-
1997105,1997130,69,+
1997219,1997249,51,+
1998287,1998323,56,-
1998639,1998657,50,+
1998681,1998712,50,+
1999242,1999288,47,+
2001974,2002005,55,+
2002269,2002288,66,-
2002627,2002647,49,-
2006161,2006184,49,-
2006280,2006306,66,-
2007413,2007437,71,+
2007857,2007873,53,+
2008307,2008344,53,+
2008765,2008786,63,+
2009103,2009123,47,+
2013349,2013381,49,-
2013481,2013515,56,-
2015389,2015432,50,-
2015997,2016039,54,+
2017450,2017484,64,-
2017635,2017664,52,+
2018819,2018841,49,+
2021683,2021720,56,-
2024452,2024485,51,+
2024532,2024555,49,-
2026376,2026396,47,+
2028357,2028379,48,+
2028725,2028746,49,+
2030169,2030204,58,+
2030243,2030265,51,+
2030410,2030446,54,-
2030685,2030708,60,+
2032406,2032424,52,+
2033192,2033221,52,-
2033992,2034024,49,+
2037251,2037268,50,+
2039014,2039047,61,-
2045180,2045213,55,+
2045774,2045803,62,+
2046579,2046607,69,+
2046772,2046806,68,+
2047418,2047452,55,+
2047475,2047506,64,+
2047615,2047647,60,+
2047739,2047783,52,+
2048000,2048032,79,+
2048179,2048195,52,+
2048486,2048520,62,+
2048862,2048881,65,+
2049563,2049596,55,+
2050157,2050186,62,+
2050962,2050990,69,+
2051155,2051189,68,+
2051783,2051817,55,+
2051840,2051871,64,+
2051980,2052012,60,+
2052104,2052148,52,+
2052365,2052397,79,+
2052544,2052560,52,+
2052851,2052885,62,+
2053227,2053246,65,+
2053928,2053961,55,+
2054522,2054551,62,+
2055327,2055355,69,+
2055520,2055554,68,+
2055647,2055689,54,+
2056175,2056209,55,+
2056232,2056263,64,+
2056372,2056404,60,+
2056454,2056498,50,+
2057096,2057129,55,+
2057690,2057719,62,+
2058495,2058523,69,+
2058688,2058722,68,+
2059334,2059368,55,+
2059391,2059422,64,+
2059531,2059563,60,+
2059655,2059699,52,+
2059916,2059948,79,+
2060095,2060111,52,+
2060402,2060436,62,+
2060778,2060797,65,+
2061479,2061512,55,+
2062073,2062102,62,+
2062878,2062906,69,+
2063071,2063105,68,+
2063198,2063240,54,+
2063726,2063760,55,+
2063783,2063814,64,+
2063923,2063955,60,+
2064005,2064049,50,+
2064647,2064680,55,+
2065241,2065270,62,+
2065964,2065998,55,+
2066021,2066052,64,+
2066161,2066193,60,+
2066243,2066287,50,+
2066716,2066753,57,-
2069769,2069791,61,+
2070196,2070230,47,+
2071179,2071212,55,+
2071773,2071802,62,+
2072578,2072606,69,+
2072771,2072805,68,+
2072898,2072940,54,+
2073426,2073460,55,+
2073623,2073655,60,+
2073705,2073749,50,+
2074347,2074380,55,+
2074941,2074970,62,+
2075746,2075774,69,+
2076588,2076622,55,+
2076645,2076676,64,+
2076785,2076817,60,+
2076909,2076953,52,+
2077170,2077202,79,+
2077349,2077365,52,+
2077656,2077690,62,+
2078032,2078051,65,+
2078733,2078766,55,+
2079327,2079356,62,+
2080132,2080160,69,+
2080325,2080359,68,+
2080971,2081005,55,+
2081028,2081059,64,+
2081168,2081200,60,+
2081292,2081336,52,+
2081553,2081585,79,+
2081732,2081748,52,+
2082039,2082073,62,+
2082415,2082434,65,+
2083610,2083631,49,-
2084456,2084489,55,+
2085050,2085079,62,+
2085855,2085883,69,+
2086048,2086082,68,+
2086715,2086749,55,+
2086772,2086803,64,+
2086912,2086944,60,+
2087036,2087080,52,+
2087297,2087329,79,+
2087476,2087492,52,+
2087783,2087817,62,+
2088159,2088178,65,+
2088860,2088893,55,+
2089454,2089483,62,+
2090259,2090287,69,+
2090452,2090486,68,+
2091098,2091132,55,+
2091155,2091186,64,+
2091295,2091327,60,+
2091419,2091463,52,+
2091680,2091712,79,+
2091859,2091875,52,+
2092166,2092200,62,+
2092542,2092561,65,+
2093243,2093276,55,+
2093837,2093866,62,+
2094642,2094670,69,+
2094835,2094869,68,+
2095484,2095518,55,+
2095541,2095572,64,+
2095681,2095713,60,+
2095805,2095849,52,+
2096066,2096098,79,+
2096245,2096261,52,+
2096552,2096586,62,+
2096928,2096947,65,+
2097629,2097662,55,+
2098223,2098252,62,+
2099028,2099056,69,+
2099870,2099904,55,+
2099927,2099958,64,+
2100067,2100099,60,+
2100191,2100235,52,+
2100452,2100484,79,+
2100631,2100647,52,+
2100938,2100972,62,+
2101314,2101333,65,+
2102218,2102251,55,+
2102812,2102841,62,+
2103617,2103645,69,+
2104462,2104496,55,+
2104519,2104550,64,+
2104659,2104691,60,+
2104783,2104827,52,+
2105044,2105076,79,+
2105223,2105239,52,+
2105530,2105564,62,+
2105906,2105925,65,+
2106607,2106640,55,+
2107201,2107230,62,+
2108006,2108034,69,+
2108199,2108233,68,+
2108326,2108368,54,+
2108854,2108888,55,+
2108911,2108942,64,+
2109051,2109083,60,+
2109133,2109177,50,+
2109775,2109808,55,+
2110369,2110398,62,+
2111174,2111202,69,+
2111367,2111401,68,+
2112013,2112047,55,+
2112070,2112101,64,+
2112210,2112242,60,+
2112334,2112378,52,+
2112595,2112627,79,+
2112774,2112790,52,+
2113081,2113115,62,+
2113457,2113476,65,+
2114158,2114191,55,+
2114752,2114781,62,+
2115557,2115585,69,+
2116402,2116436,55,+
2116459,2116490,64,+
2116599,2116631,60,+
2116723,2116767,52,+
2116984,2117016,79,+
2117163,2117179,52,+
2117470,2117504,62,+
2117846,2117865,65,+
2119579,2119617,54,-
2124423,2124453,82,-
2125222,2125243,48,+
2127858,2127878,48,-
2130650,2130672,51,+
2131227,2131253,56,-
2132628,2132662,61,+
2133030,2133058,58,+
2134794,2134816,61,+
2135909,2135949,57,+
2141003,2141039,55,+
2143611,2143631,48,+
2143958,2143978,64,-
2145430,2145450,47,-
2146065,2146094,52,-
2146228,2146245,69,+
2147080,2147113,48,-
2147222,2147255,65,-
2148809,2148826,69,-
2150546,2150578,79,+
2150596,2150633,62,-
2150942,2150964,51,+
2150974,2151010,61,+
2151644,2151674,51,+
2151722,2151767,48,+
2152301,2152334,48,+
2153300,2153329,98,+
2153364,2153394,66,-
2153635,2153652,50,+
2154391,2154417,56,-
2154642,2154662,47,-
2155345,2155365,47,-
2157221,2157262,67,-
2158097,2158135,73,+
2159370,2159398,52,-
2160897,2160926,66,-
2160982,2161015,48,+
2161070,2161111,50,+
2161327,2161365,71,+
2161713,2161737,86,+
2161861,2161901,59,+
2164160,2164184,69,+
2164930,2164968,57,+
2166826,2166848,61,+
2167928,2167960,47,-
2168050,2168071,51,-
2168253,2168285,51,+
2170147,2170177,68,+
2170807,2170832,57,-
2171946,2171992,92,+
2173701,2173717,52,-
2177508,2177528,48,+
2181977,2181995,51,+
2182525,2182544,47,+
2183757,2183786,80,+
2184956,2184972,70,+
2185900,2185918,50,+
2187099,2187117,52,+
2187658,2187679,49,+
2188504,2188523,51,+
2188957,2188977,47,+
2189209,2189242,51,+
2191821,2191853,49,+
2192007,2192035,55,-
2192874,2192908,51,+
2193191,2193214,87,+
2194468,2194506,55,+
2199894,2199923,71,+
2199956,2199980,48,-
2201982,2202002,48,+
2202764,2202806,57,-
2205246,2205284,58,-
2207455,2207493,59,+
2214302,2214337,65,+
2215702,2215734,62,+
2215745,2215776,50,-
2216275,2216295,47,+
2216984,2217015,65,+
2217098,2217118,64,+
2222421,2222453,48,-
2222749,2222775,56,+
2225479,2225502,60,+
2225645,2225669,87,+
2225795,2225815,47,+
2227639,2227681,52,-
2228850,2228869,66,+
2231157,2231186,52,-
2232070,2232109,54,+
2232455,2232504,48,+
2232750,2232778,63,+
2237283,2237303,65,+
2237888,2237911,49,-
2240017,2240049,66,-
2250780,2250807,55,+
2250884,2250920,58,+
2251706,2251738,50,-
2254051,2254071,64,+
2254878,2254897,66,+
2264573,2264601,54,+
2267216,2267250,60,-
2268028,2268052,48,+
2268884,2268911,69,+
2271969,2271992,60,-
2272117,2272154,58,-
2275725,2275757,67,+
2279208,2279234,56,-
2279680,2279706,56,+
2279911,2279928,50,-
2283251,2283287,61,+
2285519,2285537,49,-
2291270,2291292,51,+
2291447,2291470,49,+
2294896,2294925,52,-
2296589,2296614,60,-
2297858,2297885,69,+
2298582,2298617,78,+
2301600,2301626,57,+
2303163,2303194,50,+
2305488,2305511,48,+
2305677,2305704,55,+
2308296,2308324,66,+
2312923,2312946,60,+
2313253,2313295,50,+
2315325,2315349,72,+
2316906,2316926,47,+
2320604,2320629,67,+
2322009,2322040,82,+
2322998,2323029,51,+
2323053,2323093,67,+
2323843,2323862,47,+
2324655,2324674,51,-
2326734,2326770,48,+
2327284,2327302,49,+
2327880,2327897,50,+
2334186,2334206,48,+
2336352,2336374,61,-
2337920,2337948,64,+
2338332,2338353,48,+
2339744,2339761,52,-
2342297,2342317,49,-
2342968,2342995,55,+
2345091,2345108,50,+
2348824,2348854,52,-
2349074,2349092,49,-
2350876,2350916,54,-
2352187,2352220,61,+
2352489,2352509,48,+
2352738,2352755,50,+
2354473,2354503,68,+
2355640,2355668,69,-
2358220,2358247,64,-
2359238,2359256,49,+
2359741,2359757,52,+
2361336,2361367,78,+
2362383,2362426,53,+
2363178,2363200,91,+
2364646,2364668,48,-
2367577,2367619,49,+
2367917,2367947,77,+
2370647,2370679,54,-
2371703,2371721,49,+
2375573,2375607,62,+
2377661,2377691,66,-
2377984,2377999,53,+
2383318,2383345,55,+
2383834,2383872,58,-
2384401,2384426,57,+
2386278,2386300,48,+
2387258,2387277,51,+
2389327,2389355,54,+
2389978,2390007,61,+
2390476,2390509,59,+
2392487,2392506,65,+
2393057,2393093,58,-
2394844,2394885,49,+
2395975,2395999,48,+
2397845,2397876,65,-
2398761,2398794,60,-
2399583,2399604,48,+
2401865,2401906,51,-
2403075,2403104,52,+
2405108,2405131,48,+
2408221,2408239,49,+
2408606,2408622,52,+
2411596,2411634,61,+
2412962,2412987,47,-
2413026,2413047,63,-
2414845,2414861,52,+
2415211,2415244,51,+
2418582,2418607,72,+
2419770,2419801,57,+
2421413,2421441,54,+
2424210,2424257,49,+
2424645,2424668,60,-
2424835,2424867,67,-
2425080,2425122,53,-
2426155,2426174,49,+
2427108,2427150,57,-
2427436,2427470,60,+
2429487,2429508,49,-
2430429,2430460,52,-
2436709,2436727,49,-
2437252,2437286,62,-
2437298,2437329,50,-
2437409,2437442,63,-
2437690,2437706,52,-
2438181,2438217,52,+
2439592,2439619,63,+
2440400,2440426,85,+
2441861,2441902,51,+
2442320,2442349,54,+
2442469,2442498,61,-
2444021,2444045,59,+
2444073,2444087,73,+
2444288,2444307,49,+
2444508,2444552,47,+
2444721,2444750,61,+
2445404,2445422,49,+
2445727,2445761,59,-
2445805,2445824,47,+
2445999,2446024,58,+
2447263,2447287,48,-
2449997,2450024,53,+
2451612,2451652,99,-
2452149,2452169,48,-
2454668,2454694,66,+
2454939,2454956,69,-
2455300,2455329,70,+
2455684,2455729,53,+
2455985,2456005,47,+
2457580,2457610,51,+
2458167,2458197,60,+
2458604,2458639,59,+
2459004,2459029,57,-
2462456,2462474,67,-
2463537,2463572,62,+
2464298,2464322,48,+
2466131,2466149,67,+
2467691,2467721,51,+
2467736,2467776,50,+
2468079,2468097,49,-
2468579,2468610,50,+
2468757,2468790,62,+
2468860,2468904,50,+
2468920,2468951,62,-
2469081,2469116,61,+
2470200,2470219,66,+
2471287,2471331,52,-
2472571,2472596,47,+
2472921,2472953,49,+
2473616,2473645,52,-
2481686,2481718,54,+
2481819,2481835,70,-
2483434,2483455,81,+
2487090,2487119,52,-
2487143,2487173,62,-
2489594,2489619,47,-
2490126,2490154,54,+
2490947,2490967,49,+
2493470,2493508,55,+
2499131,2499163,49,+
2499319,2499351,48,+
2499722,2499739,69,-
2500820,2500842,72,-
2501795,2501823,54,-
2503774,2503794,64,+
2504278,2504310,64,-
2505941,2505980,57,+
2512574,2512602,60,+
2518785,2518820,59,+
2519182,2519204,49,+
2519626,2519651,57,+
2519822,2519846,59,+
2521012,2521030,50,+
2521180,2521214,59,+
2522942,2522969,72,-
2523470,2523500,49,+
2523578,2523606,63,-
2526353,2526380,55,+
2528044,2528077,48,+
2528303,2528341,56,+
2529211,2529236,57,+
2530880,2530912,63,+
2532728,2532747,47,+
2532895,2532922,66,+
2537009,2537054,50,+
2537449,2537469,48,+
2538006,2538032,66,+
2538092,2538124,59,+
2538792,2538825,48,+
2539176,2539194,51,+
2539802,2539825,48,-
2539862,2539880,49,+
2540398,2540420,61,-
2541032,2541057,58,+
2542796,2542820,59,+
2543596,2543614,49,+
2545681,2545710,58,+
2545940,2545956,52,-
2546149,2546186,56,+
2546908,2546941,48,+
2548768,2548794,86,+
2549707,2549741,51,+
2552412,2552455,95,+
2554919,2554961,47,+
2555534,2555551,52,+
2557409,2557432,48,+
2559324,2559350,56,-
2560097,2560129,59,+
2560161,2560184,60,-
2560282,2560304,49,+
2560908,2560931,60,+
2563043,2563067,48,+
2565184,2565206,49,-
2566844,2566879,59,-
2569362,2569386,59,-
2571066,2571102,47,+
2572025,2572044,49,-
2573620,2573653,51,-
2574013,2574051,58,+
2575855,2575874,47,-
2578283,2578306,60,+
2579565,2579588,59,-
2580268,2580288,47,-
2582312,2582335,60,-
2582946,2582964,50,+
2583277,2583306,61,+
2583818,2583847,67,+
2587251,2587297,52,+
2587564,2587589,88,+
2590472,2590501,52,+
2591084,2591109,57,+
2592609,2592654,52,+
2592940,2592973,64,+
2597614,2597637,49,+
2598595,2598614,47,+
2599028,2599044,52,+
2602895,2602922,67,+
2603805,2603829,58,+
2604078,2604109,51,+
2606750,2606770,64,-
2607524,2607557,59,-
2608070,2608098,68,+
2608501,2608523,48,+
2613467,2613489,48,+
2613742,2613773,55,+
2617995,2618037,51,-
2621536,2621556,49,+
2622013,2622031,50,-
2623219,2623247,54,-
2624167,2624199,63,+
2628590,2628634,53,-
2628789,2628825,59,+
2634978,2634997,47,+
2638459,2638480,51,-
2639233,2639255,51,-
2640614,2640645,67,-
2641170,2641196,56,+
2649107,2649139,50,+
2651641,2651682,55,-
2653214,2653236,51,+
2654392,2654418,73,+
2655780,2655801,63,+
2657163,2657201,58,-
2657743,2657763,47,+
2665740,2665771,51,-
2666798,2666839,48,+
2667507,2667544,62,+
2670157,2670198,54,+
2672358,2672391,50,+
2672585,2672616,48,+
2673412,2673430,51,-
2675318,2675364,49,-
2677553,2677573,48,+
2678044,2678075,50,-
2678369,2678389,48,-
2678897,2678918,90,+
2679321,2679348,85,+
2681180,2681213,58,+
2684703,2684721,49,+
2686270,2686302,63,+
2688775,2688794,49,-
2691526,2691559,64,+
2698658,2698683,47,+
2699404,2699427,49,+
2699620,2699637,50,+
2700029,2700056,68,+
2700337,2700360,69,-
2700535,2700576,50,-
2700648,2700665,69,-
2701369,2701408,73,-
2701570,2701603,59,-
2705226,2705244,50,+
2707734,2707772,73,+
2708472,2708492,47,+
2708628,2708655,55,+
2709671,2709704,61,-
2709778,2709799,48,+
2710366,2710392,56,+
2713176,2713217,53,+
2714327,2714357,51,-
2716145,2716172,83,+
2717042,2717068,56,+
2719258,2719295,47,+
2720302,2720327,67,-
2721776,2721795,47,+
2722440,2722459,47,+
2724475,2724505,60,+
2724710,2724754,49,+
2726284,2726313,52,+
2730142,2730176,50,+
2731686,2731719,50,+
2731839,2731868,52,+
2733808,2733827,49,+
2736192,2736225,48,+
2736725,2736749,59,+
2739885,2739908,60,+
2739933,2739965,57,-
2740715,2740745,51,+
2740922,2740946,71,+
2741237,2741261,48,-
2741301,2741327,56,+
2741732,2741754,61,+
2743105,2743131,56,+
2743682,2743715,48,+
2744515,2744551,62,+
2744595,2744623,54,+
2744638,2744668,83,+
2744689,2744729,58,-
2745784,2745823,59,+
2746130,2746154,86,+
2746475,2746513,58,+
2746688,2746705,50,-
2747284,2747315,51,+
2747363,2747388,67,-
2747408,2747444,62,-
2747621,2747662,53,-
2748587,2748610,60,+
2749433,2749460,66,+
2751797,2751831,62,+
2753117,2753154,58,+
2753341,2753364,48,+
2753761,2753780,65,+
2754621,2754657,55,-
2759933,2759966,47,+
2761578,2761610,68,+
2762239,2762280,57,-
2768421,2768452,71,-
2768692,2768723,50,-
2770407,2770437,70,+
2770821,2770866,52,+
2771261,2771279,49,+
2773764,2773811,48,+
2774457,2774473,52,+
2776192,2776214,61,+
2777117,2777152,64,-
2786233,2786261,54,-
2787512,2787541,52,+
2790441,2790461,52,-
2790903,2790929,56,+
2791356,2791385,52,+
2791662,2791704,55,-
2792404,2792433,52,-
2792792,2792833,53,-
2796384,2796406,61,+
2797797,2797832,58,-
2798991,2799025,59,-
2799686,2799704,51,+
2800686,2800718,47,+
2801622,2801661,58,-
2803246,2803278,49,-
2803906,2803926,49,-
2805494,2805513,47,+
2805533,2805548,72,+
2805683,2805716,62,+
2807425,2807447,61,+
2807772,2807805,79,-
2807954,2807975,52,+
2808669,2808688,49,+
